class,Schneider.lag1,Schneider.lag2,Schneider.lag3,Schneider.lag4,Schneider.lag5,Schneider.lag6,Schneider.lag7,Schneider.lag8,Schneider.lag9,Schneider.lag10,Schneider.lag11,Schneider.lag12,Schneider.lag13,Schneider.lag14,Schneider.lag15,Schneider.lag16,Schneider.lag17,Schneider.lag18,Schneider.lag19,Schneider.lag20,Schneider.lag21,Schneider.lag22,Schneider.lag23,Schneider.lag24,Schneider.lag25,Schneider.lag26,Schneider.lag27,Schneider.lag28,Schneider.lag29,Schneider.lag30,gGrantham.lag1,gGrantham.lag2,gGrantham.lag3,gGrantham.lag4,gGrantham.lag5,gGrantham.lag6,gGrantham.lag7,gGrantham.lag8,gGrantham.lag9,gGrantham.lag10,gGrantham.lag11,gGrantham.lag12,gGrantham.lag13,gGrantham.lag14,gGrantham.lag15,gGrantham.lag16,gGrantham.lag17,gGrantham.lag18,gGrantham.lag19,gGrantham.lag20,gGrantham.lag21,gGrantham.lag22,gGrantham.lag23,gGrantham.lag24,gGrantham.lag25,gGrantham.lag26,gGrantham.lag27,gGrantham.lag28,gGrantham.lag29,gGrantham.lag30
1,0.03284757333333333,0.029727297297297294,0.0348186301369863,0.03238488888888888,0.037037295774647885,0.035149771428571425,0.029781333333333337,0.03678876470588235,0.035030746268656716,0.03480230303030304,0.031852369230769235,0.02980593750000001,0.03767771428571429,0.03516483870967744,0.02972400000000001,0.03521486666666667,0.029521152542372895,0.0275153103448276,0.02488105263157895,0.03906157142857144,0.02715083636363637,0.03178296296296298,0.03457207547169812,0.0392033076923077,0.033848235294117665,0.036147040000000005,0.03875379591836736,0.03461150000000001,0.023630468085106382,0.029514782608695663,15771.12,13001.229729729728,13200.287671232876,11424.0,14770.901408450703,10068.171428571428,13235.739130434782,13639.10294117647,12248.731343283582,10734.136363636364,14635.246153846154,13224.375,13113.142857142857,16042.790322580648,10995.344262295082,13741.2,12873.050847457627,14157.931034482759,10310.052631578948,15432.75,12133.145454545454,13026.0,13134.396226415096,13208.71153846154,9850.94117647059,14573.7,14242.040816326533,11070.0,10080.95744680851,14705.804347826086
1,0.02121552,0.031048897959183693,0.030358250000000014,0.025834893617021282,0.026449565217391315,0.0211208,0.02634563636363637,0.028445209302325587,0.02507095238095238,0.016130731707317072,0.019062,0.027829435897435903,0.030005368421052638,0.027839459459459464,0.029297222222222224,0.028788228571428574,0.027031882352941173,0.027996484848484843,0.033877125000000015,0.034117032258064534,0.030736133333333332,0.03369186206896552,0.03489514285714285,0.0278437037037037,0.02708323076923077,0.029861119999999994,0.03058266666666666,0.034528,0.04227054545454545,0.0425127619047619,13424.22,15170.877551020407,13827.5625,10194.510638297872,18014.08695652174,13509.0,12907.636363636364,11606.651162790698,16025.571428571431,14391.0,15382.8,12520.153846153846,16852.263157894737,13149.972972972972,15073.75,14831.742857142857,16229.382352941177,13977.818181818182,15258.9375,12654.580645161292,14046.0,15965.689655172411,16535.89285714286,12459.0,17048.76923076923,17076.96,16204.125,13915.17391304348,19975.5,16444.285714285714
1,0.028421690140845075,0.02963657142857144,0.02650255072463769,0.029942588235294124,0.023702865671641805,0.0267929090909091,0.02969187692307693,0.02695306250000001,0.030773968253968262,0.02346729032258065,0.022724065573770498,0.028011533333333342,0.027423593220338997,0.03140627586206897,0.027280701754385968,0.02765600000000001,0.03774589090909092,0.027748740740740758,0.025138415094339627,0.03126146153846155,0.027856313725490214,0.02634072,0.033090612244897975,0.026719583333333338,0.029295404255319162,0.03416869565217393,0.028233688888888893,0.03623809090909092,0.030408279069767456,0.028839428571428582,15465.549295774648,13304.957142857143,13001.869565217392,12312.0,12283.925373134329,13566.545454545454,10484.86153846154,13622.625,13808.0,13422.048387096775,12336.344262295082,9822.15,14348.593220338984,13219.137931034482,12437.684210526317,13694.946428571431,12916.309090909092,13800.666666666664,9620.490566037735,13772.076923076924,15216.882352941177,11247.84,15022.285714285714,12433.6875,16011.0,14229.978260869566,13304.0,14094.409090909092,15184.255813953489,16368.428571428569
1,0.034624872727272736,0.03679629629629631,0.03360928301886793,0.03206615384615385,0.04097850980392157,0.040256960000000015,0.03410497959183674,0.02764875,0.043246808510638314,0.03860956521739131,0.027405866666666664,0.04061045454545455,0.0530139534883721,0.03965352380952382,0.033256000000000015,0.0305978,0.038117128205128206,0.031266526315789474,0.031212000000000007,0.03922455555555556,0.044407999999999996,0.03266341176470588,0.03756921212121212,0.044743250000000005,0.03735032258064516,0.023277866666666668,0.036125655172413784,0.040012428571428574,0.03845822222222224,0.031632,16309.145454545454,14733.166666666664,12587.09433962264,14467.5,13538.294117647061,16635.06,14946.244897959185,11301.0,12531.829787234043,16470.58695652174,12379.0,13515.136363636364,16348.60465116279,13901.571428571431,15526.317073170732,12929.175,15113.076923076924,12990.078947368424,7811.27027027027,15822.0,14873.142857142857,11057.294117647061,16219.636363636364,14289.1875,17033.8064516129,12843.3,12216.103448275862,11551.5,16543.0,9523.03846153846
1,0.031613254901960784,0.03265504,0.03285265306122448,0.03478783333333334,0.02716672340425532,0.03552086956521739,0.033774311111111115,0.04100881818181818,0.030354697674418608,0.03726561904761905,0.03029970731707317,0.030767400000000004,0.0363825641025641,0.03525978947368421,0.04285827027027028,0.03316555555555556,0.042059771428571424,0.03305164705882353,0.030410909090909093,0.048087125,0.03109909677419355,0.032988800000000006,0.03201172413793104,0.033555571428571435,0.039593333333333335,0.03367769230769231,0.02493568,0.023099666666666668,0.036013739130434784,0.021941454545454545,12550.94117647059,13163.58,13063.22448979592,14202.5625,11080.148936170212,13874.67391304348,12776.2,13926.068181818182,13415.651162790698,13299.642857142857,16722.219512195126,13427.775,11772.230769230771,11367.710526315792,12599.756756756755,17334.5,11511.0,13935.44117647059,15182.727272727272,15079.21875,16046.129032258064,14768.7,11843.689655172411,11816.035714285714,14529.333333333336,15373.03846153846,12300.48,13266.375,10765.173913043478,11758.5
1,0.030804689655172426,0.036513473684210526,0.03659642857142858,0.03919585454545455,0.036746666666666684,0.024597509433962262,0.025092923076923075,0.033693960784313734,0.029320799999999998,0.040342204081632665,0.03910375000000001,0.03097702127659575,0.030364869565217393,0.03445306666666667,0.02728963636363636,0.030450511627906976,0.040971809523809535,0.031542341463414635,0.0319741,0.03896584615384616,0.02395378947368421,0.028296,0.031933333333333334,0.04265074285714288,0.03282576470588234,0.04289854545454547,0.023198875,0.022334709677419358,0.03742599999999999,0.03430055172413793,12813.206896551723,10524.947368421052,14917.017857142857,14001.872727272726,16409.666666666668,11260.698113207549,14716.557692307693,13401.176470588234,14034.96,18084.122448979597,14424.9375,13697.425531914894,13523.869565217392,15311.2,12536.181818181818,18681.06976744186,15798.0,19459.09756097561,14468.4,18549.46153846154,12995.526315789473,17113.135135135137,12153.25,17926.714285714286,15053.823529411766,16051.636363636364,12153.09375,12429.0,12048.9,12779.689655172411
1,0.016726081081081087,0.02145365986394558,0.024058356164383555,0.02015895172413793,0.020150333333333336,0.01834665734265735,0.020047323943661974,0.022094609929078017,0.023082285714285708,0.02252256115107913,0.020071072463768116,0.021563912408759118,0.02211905882352941,0.021880029629629632,0.02411850746268657,0.02502406015037593,0.020572545454545454,0.019002992366412213,0.020592769230769237,0.02014809302325582,0.01976796875000001,0.01689760629921261,0.019257365079365082,0.019576800000000002,0.018123838709677424,0.018205691056910573,0.022426295081967217,0.020947371900826454,0.01958293333333334,0.021941344537815127,12422.493243243245,14610.734693877552,15725.650684931506,16362.310344827589,13243.6875,12704.664335664336,12218.640845070422,13370.234042553191,15263.55,14487.474820143885,13885.760869565218,13417.817518248175,13382.60294117647,13616.6,14392.276119402983,15371.255639097744,12911.386363636364,11891.198473282442,13389.161538461538,14433.697674418603,13924.1953125,14150.480314960632,13226.071428571431,12752.28,12447.362903225809,13608.878048780489,15662.065573770493,12574.04132231405,12318.525,13683.857142857143
1,0.033812542372881366,0.036072620689655166,0.0355558596491228,0.033219571428571425,0.032436,0.03784407407407407,0.03530445283018869,0.028882000000000005,0.030280392156862745,0.041667440000000014,0.036035836734693884,0.02863025,0.04106025531914895,0.04487747826086957,0.03611653333333333,0.030966727272727267,0.030287813953488375,0.04243142857142858,0.035322829268292666,0.024851800000000004,0.028897641025641036,0.03488894736842105,0.030760864864864863,0.026257,0.0285448,0.046294,0.03536945454545455,0.031748875,0.02680025806451613,0.039373733333333334,14129.084745762713,14464.706896551723,12432.631578947368,15761.571428571431,14466.763636363636,11781.666666666664,10603.358490566035,10708.615384615385,10989.176470588236,15619.68,16683.244897959186,11791.5,14384.106382978724,13356.58695652174,10439.8,11999.25,13879.46511627907,15883.714285714286,13052.853658536584,13339.8,11637.46153846154,12224.605263157895,11386.45945945946,13315.25,10072.285714285714,18133.941176470587,12653.727272727272,8752.5,15054.387096774191,12168.9
1,0.028260000000000007,0.027717220338983054,0.032319793103448284,0.030933052631578962,0.03467264285714287,0.03774334545454546,0.02981288888888889,0.03290898113207548,0.032161000000000016,0.030885333333333338,0.036494800000000015,0.04040302040816328,0.030842000000000005,0.029230042553191487,0.028892869565217395,0.028793688888888887,0.02595709090909091,0.037518139534883733,0.03804428571428572,0.04053326829268293,0.04036090000000001,0.04772676923076925,0.038713894736842114,0.03331881081081081,0.028057666666666668,0.031790628571428566,0.030122588235294127,0.02980933333333333,0.03630275,0.03170348387096775,11964.75,15206.949152542373,16402.96551724138,17168.368421052633,14690.892857142857,13508.345454545457,8734.333333333334,15321.056603773584,16592.01923076923,14255.470588235294,14826.06,14239.469387755102,15674.8125,14817.255319148935,17029.17391304348,12417.6,11179.227272727272,15179.441860465116,15110.357142857143,19629.658536585364,19079.775,18125.07692307692,13509.473684210527,12949.783783783783,16432.25,15037.457142857143,16441.147058823528,15621.545454545454,15313.21875,15986.032258064517
1,0.0277226,0.0366100338983051,0.033403241379310354,0.03594968421052633,0.03617457142857144,0.02714269090909091,0.03483577777777778,0.04051871698113209,0.04232592307692308,0.036482274509803916,0.03444824000000001,0.0305745306122449,0.03313950000000001,0.027597276595744687,0.030538608695652177,0.03926844444444445,0.03038063636363637,0.02771888372093024,0.03456533333333334,0.033376097560975614,0.028328899999999997,0.03680574358974359,0.036117368421052634,0.037728000000000005,0.03603644444444445,0.03563988571428571,0.035665764705882355,0.037918060606060615,0.026469,0.040364387096774194,13203.3,17103.966101694914,16432.91379310345,15893.684210526317,11263.339285714286,13450.41818181818,13526.333333333336,14768.320754716982,16619.884615384617,15388.05882352941,14719.32,10588.22448979592,13221.5625,17399.297872340427,13523.869565217392,13979.8,15292.431818181818,14976.418604651162,14422.714285714286,12877.243902439024,15059.025,14557.153846153846,17801.763157894737,15246.729729729732,14968.0,15862.628571428571,12974.029411764706,13476.272727272728,13566.375,14345.709677419352
1,0.033216,0.030314235294117663,0.03172489552238806,0.031688666666666684,0.03668861538461539,0.035160000000000004,0.029420698412698405,0.04001251612903226,0.034781245901639335,0.03829673333333334,0.03573789830508475,0.04862786206896552,0.041012631578947384,0.039500571428571433,0.0410845090909091,0.04149681481481481,0.033508226415094336,0.03883169230769231,0.039189176470588234,0.028728080000000007,0.035843755102040825,0.03251683333333333,0.02886927659574469,0.02449043478260869,0.030628533333333336,0.02728245454545455,0.02333860465116279,0.03291714285714286,0.02891658536585366,0.0314346,14781.652173913044,14468.426470588234,15873.179104477613,16333.090909090908,13488.784615384617,12739.5,12773.571428571431,13732.40322580645,12862.032786885247,13981.2,14526.0,13144.965517241379,15318.789473684208,14495.142857142857,12815.509090909092,15701.666666666664,9547.132075471698,13487.192307692307,15563.294117647061,16534.08,17347.775510204083,13523.25,15934.404255319148,9432.978260869566,14589.4,12989.454545454546,11651.860465116279,17011.714285714286,15220.536585365851,14331.825
1,0.03529590123456792,0.041549550000000005,0.025395189873417733,0.02636876923076924,0.035171064935064944,0.032379105263157903,0.03342672,0.035538324324324334,0.031335232876712346,0.03528450000000001,0.0400123943661972,0.03446417142857143,0.03191078260869565,0.032829058823529426,0.03974585074626866,0.035569515151515164,0.03113827692307693,0.03114700000000001,0.03280038095238097,0.03843193548387097,0.03340911475409837,0.029897533333333344,0.038433423728813566,0.039078413793103464,0.03297333333333335,0.03631064285714286,0.04174298181818183,0.031025407407407418,0.03571441509433963,0.03858700000000001,19048.55555555556,14098.05,15710.01265822785,12613.5,15805.870129870133,16754.802631578947,15021.36,18356.108108108107,13152.082191780824,17231.625,16143.845070422536,18139.5,14099.217391304348,15984.132352941177,17785.746268656716,16358.181818181818,13659.369230769229,18457.171875,14150.142857142857,16828.25806451613,15832.32786885246,16369.95,14094.0,15897.87931034483,17007.947368421053,13881.857142857143,18147.76363636364,11851.333333333336,19726.471698113208,15995.25
1,0.03800864516129032,0.033737311475409835,0.02626426666666668,0.03466515254237289,0.035901793103448286,0.03381859649122808,0.03110378571428573,0.029651563636363645,0.03814955555555556,0.022921433962264155,0.03168476923076925,0.03333623529411765,0.03105768000000001,0.021292244897959185,0.035018250000000015,0.029169957446808517,0.03459721739130437,0.033837066666666686,0.029982272727272725,0.03898641860465117,0.03572238095238097,0.02696887804878049,0.04198540000000001,0.027573948717948733,0.03301021052631579,0.0347345945945946,0.031733000000000004,0.036543657142857136,0.03625929411764706,0.04016242424242425,15310.016129032258,12210.196721311477,12418.5,14496.5593220339,18274.189655172413,12527.684210526317,12883.660714285714,14304.272727272728,11008.5,9793.018867924528,15860.76923076923,10134.882352941175,13780.08,13736.204081632652,13748.25,9691.851063829788,14623.04347826087,13178.0,12781.636363636364,16274.511627906975,15844.285714285714,12042.658536585366,14234.625,13031.53846153846,10321.342105263158,10208.918918918918,15222.0,12809.05714285714,13079.911764705883,16985.727272727272
1,0.03318696774193549,0.02585580327868853,0.02895853333333333,0.03391444067796611,0.02628827586206897,0.028766035087719313,0.03213471428571429,0.034537600000000016,0.03275725925925927,0.04308981132075474,0.03229138461538463,0.0479609411764706,0.039147120000000014,0.032625142857142866,0.04291558333333335,0.03655012765957449,0.03706791304347827,0.03815457777777779,0.0360049090909091,0.024149767441860467,0.03421161904761905,0.025269853658536588,0.029645600000000005,0.03667446153846155,0.019745052631578948,0.03361297297297298,0.017044555555555552,0.02470148571428572,0.031157529411764712,0.035738303030303044,15868.59677419355,12868.819672131147,11692.35,16308.0,12816.775862068966,14152.263157894737,12366.482142857143,14334.381818181819,17888.5,14357.716981132075,15582.28846153846,19144.41176470588,12181.32,14134.77551020408,15893.8125,13308.319148936169,15999.260869565218,13456.6,13516.977272727272,12199.39534883721,8256.642857142857,14516.121951219511,10575.9,14557.153846153846,15191.763157894737,12019.378378378378,12164.75,15146.228571428572,12124.588235294117,16167.0
1,0.024562451612903238,0.0247352786885246,0.021439533333333337,0.027941694915254247,0.02495537931034484,0.023394596491228083,0.029691071428571438,0.027012581818181832,0.023625111111111118,0.02992150943396228,0.024632538461538477,0.019667686274509804,0.031385280000000015,0.02635844897959185,0.027359583333333343,0.03581923404255321,0.0283337391304348,0.03266524444444446,0.032600363636363656,0.030795813953488387,0.037819142857142864,0.03414897560975611,0.028506900000000012,0.03633528205128207,0.041875789473684234,0.033462810810810824,0.04481022222222223,0.0404657142857143,0.043129647058823536,0.05517733333333335,10529.709677419354,11563.081967213115,8980.8,12106.525423728814,13348.241379310344,10883.526315789471,13077.964285714286,14504.4,12393.833333333336,14776.1320754717,14368.846153846154,10960.764705882353,13091.58,14803.530612244898,11716.5,12923.617021276597,17029.17391304348,11529.4,14631.340909090908,14427.0,11229.857142857143,12919.609756097561,14198.4,12235.846153846154,11887.105263157895,12508.054054054053,11591.25,9907.971428571429,13499.735294117649,15329.454545454546
1,0.030299507692307708,0.0335758125,0.026976507936507937,0.037259354838709666,0.038375803278688524,0.03865706666666666,0.03807233898305086,0.03589855172413794,0.03477887719298246,0.03686957142857144,0.03237432727272728,0.02806844444444445,0.02741690566037736,0.03359969230769231,0.032751450980392165,0.034890080000000004,0.03408285714285715,0.032870416666666666,0.04577446808510638,0.03763147826086957,0.037977155555555565,0.041726000000000006,0.03821032558139535,0.03555571428571429,0.030183609756097563,0.030773699999999994,0.036684410256410255,0.038863999999999996,0.03143362162162162,0.02885233333333333,15332.261538461538,13447.40625,12631.714285714286,15282.0,13157.11475409836,14583.9,15353.542372881355,12935.948275862067,13957.736842105263,17212.660714285714,10120.745454545457,15073.333333333336,10062.339622641508,14222.423076923076,15496.764705882351,13379.58,13098.673469387757,14052.5625,15536.489361702128,12456.195652173914,16798.0,13596.954545454546,15263.162790697674,11403.214285714286,12568.390243902439,13879.8,15532.153846153846,15510.789473684208,13391.513513513513,13463.5
